"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
"20900","413","2","11304","2.99","2022-06-09T22:55:25.052523"
"20910","414","1","11706","0.99","2022-06-20T00:06:33.938858"
"20913","414","1","13242","2.99","2022-06-10T02:17:57.423221"
"20936","416","1","12932","4.99","2022-06-08T21:47:22.087856"
"20940","416","1","15727","2.99","2022-06-12T13:47:47.7337"
"20947","417","2","12281","4.99","2022-06-02T10:03:15.887601"
"20949","417","1","13927","1.99","2022-06-27T08:14:23.374659"
"20953","417","2","14882","2.99","2022-06-25T05:10:54.344438"
"20957","418","2","10915","2.99","2022-06-01T02:41:13.45326"
"20960","418","2","11409","1.99","2022-06-01T10:36:03.098226"
"20963","418","1","11910","0.99","2022-06-17T16:25:12.741506"
"20968","418","1","14836","4.99","2022-06-25T16:27:28.639114"
"20970","418","1","15466","4.99","2022-06-04T12:23:52.268903"
"20983","420","2","10601","10.99","2022-06-17T10:56:04.038305"
"20986","420","2","14525","0.99","2022-06-22T02:09:07.684526"
"20992","421","2","13461","9.99","2022-06-12T15:22:50.504722"
"20994","421","1","14742","4.99","2022-06-08T10:26:45.806264"
"20996","422","2","10833","6.99","2022-06-27T17:50:39.161485"
"21007","422","1","15273","2.99","2022-06-19T21:26:39.279959"
"21008","422","2","15316","2.99","2022-06-19T06:04:37.750979"
"21009","423","1","10488","2.99","2022-06-28T13:31:34.253816"
"21011","423","2","11514","4.99","2022-06-20T21:47:43.553995"
"21015","423","1","15380","0.99","2022-06-05T00:17:48.468513"
"21016","423","1","15755","4.99","2022-06-28T23:34:59.922061"
"21028","425","2","14089","5.99","2022-06-20T08:21:16.770467"
"21070","431","1","13784","4.99","2022-06-03T00:10:22.761595"
"21073","432","2","11870","0.99","2022-06-06T05:26:14.009165"
"21077","432","1","15713","6.99","2022-06-20T13:31:16.936485"
"21103","435","2","13208","0.99","2022-06-01T03:18:33.031714"
"21107","435","1","15136","2.99","2022-06-06T15:59:14.478714"
"21111","436","2","11896","5.99","2022-06-27T05:14:58.625544"
"21114","436","2","13099","9.99","2022-06-23T11:44:47.042332"
"21133","438","2","13319","7.99","2022-06-20T05:58:21.88637"
"21134","438","1","13414","4.99","2022-06-17T09:22:02.308741"
"21138","439","1","10905","2.99","2022-06-20T16:06:55.613896"
"21139","439","2","11042","6.99","2022-06-16T11:24:17.030226"
"21144","439","2","12826","3.99","2022-06-15T13:40:21.066379"
"21159","440","1","15925","4.99","2022-06-07T03:14:59.131578"
"21162","441","2","13483","2.99","2022-06-25T14:24:29.963639"
"21163","441","2","13739","4.99","2022-06-09T22:37:45.843336"
"21176","443","2","10360","0.99","2022-06-28T04:49:18.55736"
"21179","443","2","12857","4.99","2022-06-04T06:00:25.271469"
"21182","443","2","14611","6.99","2022-06-06T15:42:08.654415"
"21187","444","1","10693","4.99","2022-06-29T05:26:56.518896"
"21197","444","1","15249","4.99","2022-06-09T00:32:02.12233"
"21201","445","2","10341","0.99","2022-06-11T18:40:36.47437"
"21217","446","1","15808","1.99","2022-06-14T07:23:25.521687"
"21249","450","2","12812","0.99","2022-06-18T00:18:17.236315"
"21255","450","1","15327","4.99","2022-06-16T08:24:43.997774"
"21258","451","1","10856","2.99","2022-06-11T21:42:33.318962"
"21262","451","1","11790","2.99","2022-06-28T10:44:52.906567"
"21263","451","2","12371","2.99","2022-06-06T15:33:27.092855"
"21265","451","2","13003","1.99","2022-06-16T18:22:29.283201"
"21272","451","1","15651","4.99","2022-06-28T17:25:55.822331"
"21292","454","1","12553","0.99","2022-06-13T20:00:37.699055"
"21301","454","2","15608","1.99","2022-06-24T07:16:01.106151"
"21303","455","1","11605","4.99","2022-06-09T06:02:17.800671"
"21318","456","2","14690","1.99","2022-06-30T18:06:28.075617"
"21319","456","1","15720","3.99","2022-06-22T16:57:11.178841"
"21328","457","1","14365","6.99","2022-06-21T16:04:53.093341"
"21346","459","1","14315","3.99","2022-06-16T01:12:08.780367"
"21349","459","1","15814","0.99","2022-06-01T03:34:16.668008"
"21353","460","1","12056","5.99","2022-06-10T04:48:12.13514"
"21355","460","1","12865","0.99","2022-06-21T22:57:48.193433"
"21381","462","1","12802","8.99","2022-06-18T00:06:28.435553"
"21383","462","1","13328","4.99","2022-06-25T20:52:32.437644"
"21388","463","1","10275","3.99","2022-06-30T20:19:27.45876"
"21404","465","1","10542","3.99","2022-06-26T17:46:26.793098"
"21415","466","1","11359","4.99","2022-06-05T04:13:29.356346"
"21420","466","2","14546","2.99","2022-06-20T03:09:24.771768"
"21421","466","2","15230","4.99","2022-06-11T02:16:16.779851"
"21439","468","2","14154","4.99","2022-06-25T20:34:55.931475"
"21458","469","2","14197","7.99","2022-06-06T13:59:04.632751"
"21472","470","1","13592","4.99","2022-06-20T05:54:53.314699"
"21489","472","2","12763","4.99","2022-06-11T14:26:43.126379"
"21492","472","2","14596","4.99","2022-06-19T14:32:58.482508"
"21494","472","2","15185","5.99","2022-06-27T04:34:35.236479"
"21501","473","1","11741","0.99","2022-06-22T04:42:33.457807"
"21517","474","2","12597","2.99","2022-06-09T18:48:32.850995"
"21523","475","1","10633","3.99","2022-06-21T04:08:22.771493"
"21524","475","1","11293","5.99","2022-06-21T09:03:02.260314"
"21528","475","1","15288","4.99","2022-06-05T17:35:46.767771"
"21529","476","1","10346","4.99","2022-06-22T12:58:06.008976"
"21539","477","2","14552","3.99","2022-06-14T16:48:44.427512"
"21543","478","2","13162","2.99","2022-06-15T16:35:31.769725"
"21550","479","2","11584","1.99","2022-06-13T20:38:11.66943"
"21551","479","2","11835","4.99","2022-06-22T03:44:30.527078"
"21561","480","1","13831","4.99","2022-06-25T20:22:12.355184"
"21562","480","2","15363","2.99","2022-06-28T06:28:29.33587"
"21565","481","2","11387","2.99","2022-06-27T23:36:29.681624"
"21567","481","1","11885","4.99","2022-06-30T05:44:34.692356"
"21576","482","2","10839","2.99","2022-06-30T11:54:46.410307"
"21585","482","2","15865","2.99","2022-06-14T13:49:55.012619"
"21590","483","2","12695","2.99","2022-06-09T11:40:43.312742"
"21592","484","2","11871","4.99","2022-06-24T01:03:03.187758"
"21596","484","2","13160","0.99","2022-06-16T21:02:13.853642"
"21597","484","2","13956","3.99","2022-06-30T20:00:13.756422"
"21604","485","1","11974","2.99","2022-06-20T03:30:50.51096"
"21605","485","2","12261","8.99","2022-06-24T08:22:48.778939"
"21607","485","2","13055","2.99","2022-06-26T08:09:08.24674"
"21623","487","2","13210","4.99","2022-06-16T06:46:13.878345"
"21644","489","1","15981","4.99","2022-06-11T12:33:26.316321"
"21646","490","1","10955","7.99","2022-06-05T06:29:24.044092"
"21654","491","1","11590","0.99","2022-06-15T05:19:09.049841"
"21658","491","2","15685","5.99","2022-06-24T06:21:43.35542"
"21661","492","2","15822","0.99","2022-06-29T20:52:09.413569"
"21672","494","1","10403","0.99","2022-06-22T21:05:39.452596"
"21675","494","1","11987","5.99","2022-06-05T00:31:20.364887"
"21680","494","1","15086","6.99","2022-06-21T23:18:47.590186"
"21688","495","2","13445","2.99","2022-06-06T16:52:40.681862"
"21690","495","1","15984","2.99","2022-06-07T07:21:17.755637"
"21716","499","1","12004","8.99","2022-06-14T03:27:04.407385"
"21721","499","2","13822","3.99","2022-06-20T21:18:44.888365"
"21725","500","2","11218","1.99","2022-06-25T23:22:44.825631"
"21727","500","2","12813","2.99","2022-06-29T20:18:12.348913"
"21728","500","2","13628","4.99","2022-06-14T14:28:48.962606"
"21739","501","1","15239","4.99","2022-06-21T04:39:05.827753"
"21745","502","1","11317","4.99","2022-06-23T19:14:50.885343"
"21751","502","1","15486","3.99","2022-06-03T16:41:25.0276"
"21762","503","2","15056","4.99","2022-06-18T00:35:07.241473"
"21763","503","2","15077","2.99","2022-06-25T16:29:17.59249"
"21768","504","2","10397","0.99","2022-06-12T06:56:01.313466"
"21773","504","2","13206","2.99","2022-06-30T09:55:57.667616"
"21775","504","2","13859","5.99","2022-06-14T17:28:49.353556"
"21779","504","2","16022","4.99","2022-06-02T17:49:42.329449"
"21791","506","1","12994","0.99","2022-06-23T03:35:55.945062"
"21796","506","2","14395","6.99","2022-06-16T17:07:24.258682"
"21804","507","1","15394","2.99","2022-06-30T08:54:23.23461"
"21814","509","2","12109","4.99","2022-06-05T06:16:19.261034"
"21820","510","1","12317","0.99","2022-06-18T22:14:07.009204"
"21822","510","1","15065","4.99","2022-06-07T13:51:37.238724"
"21830","512","2","10232","4.99","2022-06-23T18:03:55.664104"
"21836","512","1","14288","4.99","2022-06-18T18:04:46.783288"
"21845","513","1","11407","3.99","2022-06-21T22:38:11.637786"
"21849","513","2","12807","4.99","2022-06-30T11:32:16.355353"
"21853","513","1","14875","4.99","2022-06-24T19:18:18.43329"
"21854","513","1","15035","4.99","2022-06-08T23:02:35.195489"
"21857","514","1","11675","1.99","2022-06-09T16:19:12.205367"
"21858","514","2","12067","4.99","2022-06-07T07:17:43.786555"
"21867","514","1","15776","5.99","2022-06-30T06:01:14.484065"
"21868","515","2","10716","0.99","2022-06-04T14:03:32.876014"
"21870","515","2","11572","4.99","2022-06-02T13:44:22.109493"
"21880","516","2","11926","0.99","2022-06-16T08:51:28.860658"
"21882","516","1","12535","1.99","2022-06-25T09:56:04.78735"
"21883","516","1","13276","8.99","2022-06-13T18:22:43.330314"
"21886","516","1","15701","0.99","2022-06-14T06:04:19.267786"
"21889","517","1","11684","3.99","2022-06-08T02:05:00.505145"
"21891","517","1","13396","0.99","2022-06-29T19:56:17.222819"
"21896","518","2","12450","2.99","2022-06-24T01:47:04.500294"
"21898","518","1","13065","4.99","2022-06-20T03:11:37.056138"
"21911","520","1","11566","0.99","2022-06-19T10:18:31.614422"
"21914","520","1","12647","5.99","2022-06-01T04:31:40.377298"
"21920","520","1","14509","0.99","2022-06-23T10:19:49.827078"
"21924","521","1","10587","2.99","2022-06-09T09:57:18.505781"
"21927","521","2","12082","4.99","2022-06-01T22:51:28.661958"
"21929","521","1","13527","2.99","2022-06-06T12:32:51.300633"
"21931","521","2","14551","3.99","2022-06-29T12:56:47.969377"
"21932","521","2","14738","5.99","2022-06-03T01:13:32.105415"
"21933","521","2","15170","4.99","2022-06-15T16:58:11.171253"
"21938","522","2","11696","2.99","2022-06-01T18:03:31.121862"
"21954","524","2","14680","1.99","2022-06-12T03:30:50.693018"
"21965","526","1","12607","0.99","2022-06-15T01:14:23.240039"
"21972","526","1","15395","4.99","2022-06-13T06:44:04.333669"
"21993","529","2","12356","2.99","2022-06-11T03:23:13.436322"
"22009","530","2","14707","5.99","2022-06-03T07:58:11.727539"
"22016","531","1","12923","2.99","2022-06-22T04:51:38.872211"
"22018","531","2","15360","0.99","2022-06-20T22:54:56.021081"
"22021","532","1","10945","5.99","2022-06-01T11:55:36.550248"
"22035","533","2","11524","7.99","2022-06-27T17:46:37.994596"
"22038","533","1","12602","0.99","2022-06-19T07:47:59.560879"
"22039","533","1","12655","6.99","2022-06-14T14:28:49.320573"
"22041","533","1","14800","4.99","2022-06-12T09:48:28.099371"
"22043","534","2","10465","5.99","2022-06-26T21:06:46.671774"
"22047","534","2","12305","2.99","2022-06-21T09:57:46.07899"
"22061","535","1","13631","4.99","2022-06-06T08:33:38.303768"
"22066","535","1","16017","0.99","2022-06-17T22:17:55.794862"
"22074","536","1","15979","0.99","2022-06-25T01:57:32.430145"
"22076","537","2","13885","4.99","2022-06-02T20:37:38.633688"
"22079","537","1","14670","0.99","2022-06-19T13:32:19.373433"
"22081","537","1","15832","8.99","2022-06-22T06:25:49.584817"
"22089","538","1","14591","0.99","2022-06-14T18:07:47.742501"
"22099","540","2","11432","6.99","2022-06-14T00:35:59.232775"
"22100","540","2","12058","8.99","2022-06-16T19:58:43.903145"
"22102","540","1","12300","6.99","2022-06-11T10:35:47.263734"
"22105","540","2","15953","3.99","2022-06-27T00:33:17.11384"
"22124","542","2","14982","9.99","2022-06-28T17:35:15.460229"
"22134","544","2","11766","2.99","2022-06-25T16:17:40.536774"
"22142","545","2","10931","2.99","2022-06-19T19:22:45.755138"
"22143","545","2","11760","2.99","2022-06-15T04:49:48.001346"
"22147","545","1","12800","2.99","2022-06-12T19:38:08.231549"
"22150","545","2","15998","4.99","2022-06-13T07:42:31.249557"
"22155","546","2","13850","5.99","2022-06-20T21:14:58.629063"
"22163","547","2","11361","0.99","2022-06-19T17:27:38.309725"
"22164","547","1","12579","0.99","2022-06-03T08:56:25.808197"
"22175","549","2","10281","0.99","2022-06-23T21:42:45.078819"
"22185","550","2","12077","4.99","2022-06-06T23:26:32.387247"
"22187","550","2","14071","2.99","2022-06-07T10:28:42.604869"
"22195","551","2","11883","2.99","2022-06-15T05:51:08.878521"
"22209","552","2","12880","2.99","2022-06-27T04:42:43.070728"
"22213","552","2","15700","2.99","2022-06-12T08:09:51.124146"
"22219","554","2","10829","7.99","2022-06-21T18:48:25.688335"
"22227","554","1","14469","0.99","2022-06-04T12:31:03.042927"
"22230","555","1","10921","3.99","2022-06-11T21:59:08.661687"
"22234","555","2","12091","4.99","2022-06-23T22:59:08.842665"
"22239","555","2","15102","6.99","2022-06-28T16:40:37.821132"
"22241","556","1","11466","1.99","2022-06-26T01:42:54.170702"
"22251","557","2","15236","0.99","2022-06-02T12:19:44.819554"
"22257","558","2","12040","6.99","2022-06-23T02:58:17.643414"
"22271","559","2","14622","4.99","2022-06-13T14:25:38.2083"
"22272","559","2","15440","4.99","2022-06-11T10:51:20.487504"
"22275","560","1","10702","4.99","2022-06-10T11:00:36.741622"
"22276","560","1","10733","7.99","2022-06-05T16:47:31.860588"
"22282","560","1","14436","2.99","2022-06-08T14:01:00.894674"
"22288","561","2","11402","2.99","2022-06-24T02:43:35.826439"
"22290","561","2","14139","0.99","2022-06-05T13:41:07.871456"
"22291","561","1","15573","0.99","2022-06-24T21:39:12.439128"
"22319","564","1","13701","0.99","2022-06-01T17:14:57.909034"
"22320","564","2","14439","5.99","2022-06-25T08:40:26.145265"
"22322","564","2","15059","8.99","2022-06-09T21:01:28.679824"
"22326","565","1","11399","3.99","2022-06-20T22:14:11.310402"
"22335","565","1","15885","2.99","2022-06-03T08:18:26.814018"
"22344","566","1","14277","3.99","2022-06-24T03:17:47.149837"
"22347","567","2","11749","2.99","2022-06-07T11:03:33.049448"
"22361","569","1","11030","1.99","2022-06-08T12:09:49.877034"
"22363","569","1","11354","6.99","2022-06-19T16:07:49.158715"
"22366","569","2","12308","0.99","2022-06-29T08:19:47.649285"
"22370","569","2","13554","9.99","2022-06-17T10:01:35.150768"
"22373","569","1","14896","8.99","2022-06-04T19:05:59.777556"
"22374","569","1","14959","2.99","2022-06-23T02:27:35.370488"
"22375","569","2","15617","0.99","2022-06-22T17:34:05.323932"
"22378","570","2","12042","4.99","2022-06-14T16:56:49.388809"
"22392","572","1","12256","1.99","2022-06-21T21:27:09.122013"
"22396","573","1","10296","0.99","2022-06-21T00:55:23.285655"
"22401","573","1","12125","1.99","2022-06-18T14:34:07.258298"
"22405","574","1","10347","4.99","2022-06-28T09:45:29.77673"
"22412","575","1","10331","4.99","2022-06-05T04:05:51.461506"
"22430","576","1","14541","0.99","2022-06-26T10:57:35.927055"
"22438","577","2","12671","0.99","2022-06-09T02:36:00.95763"
"22449","578","1","15652","0.99","2022-06-02T16:16:46.034086"
"22453","579","2","14047","2.99","2022-06-27T01:36:09.057237"
"22455","579","1","14543","1.99","2022-06-17T01:07:52.278388"
"22458","579","1","15838","4.99","2022-06-25T04:37:09.013658"
"22476","581","2","15792","4.99","2022-06-11T03:51:47.942174"
"22478","582","1","11667","5.99","2022-06-12T13:16:26.108573"
"22490","583","2","11002","4.99","2022-06-28T08:06:35.078081"
"22498","584","2","12693","5.99","2022-06-05T11:16:31.684368"
"22505","585","2","10573","0.99","2022-06-27T04:06:28.722642"
"22521","587","1","10825","2.99","2022-06-27T23:14:52.609728"
"22528","587","2","15349","0.99","2022-06-23T21:34:13.198328"
"22533","588","1","13923","1.99","2022-06-21T08:32:57.278785"
"22537","589","2","10544","4.99","2022-06-11T14:45:45.514527"
"22539","589","1","12738","7.99","2022-06-27T18:12:06.561818"
"22547","590","1","10657","4.99","2022-06-17T10:18:32.788366"
"22550","590","1","14830","2.99","2022-06-30T11:24:11.445201"
"22558","591","2","13343","3.99","2022-06-21T21:51:54.035031"
"22570","593","1","10840","5.99","2022-06-14T18:03:00.665"
"22577","594","2","14824","4.99","2022-06-23T15:10:21.064267"
"22578","594","1","14999","4.99","2022-06-18T16:49:34.643709"
"22581","595","2","11748","0.99","2022-06-06T03:06:19.327782"
"22582","595","1","12235","0.99","2022-06-28T16:37:09.473129"
"22601","597","2","11147","4.99","2022-06-01T13:36:44.328308"
"22603","597","1","11240","2.99","2022-06-07T13:33:13.035759"
"22605","597","1","12081","4.99","2022-06-14T03:12:00.477116"
"22606","597","1","12992","0.99","2022-06-14T05:18:14.080083"
"22608","597","1","13152","6.99","2022-06-25T16:11:44.996442"
"22609","597","2","15275","2.99","2022-06-16T09:56:59.373942"
"22611","598","2","11350","0.99","2022-06-04T15:03:52.694006"
"22617","599","1","14233","1.99","2022-06-28T07:35:45.255975"
"22628","202","1","13528","3.99","2022-06-02T05:41:53.354663"
"22639","203","2","15991","2.99","2022-06-10T05:54:15.027451"
"22640","204","2","10399","5.99","2022-06-04T03:56:08.972599"
"22648","204","1","14871","0.99","2022-06-22T11:46:33.82048"
"22650","204","2","15415","11.99","2022-06-11T13:17:22.428079"
"22660","206","1","13128","4.99","2022-06-08T09:59:01.189881"
"22664","206","2","13696","0.99","2022-06-29T04:35:47.388737"
"22667","206","1","15709","4.99","2022-06-24T04:11:36.466741"
"22672","207","2","11286","5.99","2022-06-14T00:00:35.802913"
"22679","207","1","15625","1.99","2022-06-04T09:24:45.961096"
"22692","2","1","10918","0.99","2022-06-19T18:06:30.143608"
"22694","2","1","11177","6.99","2022-06-26T19:18:19.136948"
"22697","2","1","12963","2.99","2022-06-04T00:43:00.471097"
"22700","2","2","15145","4.99","2022-06-09T07:03:32.465631"
"22706","3","2","14699","8.99","2022-06-17T09:25:22.797929"
"22707","3","2","15038","0.99","2022-06-07T12:37:52.65654"
"22709","4","2","11069","0.99","2022-06-09T00:31:54.159218"
"22714","4","2","12856","1.99","2022-06-29T00:34:12.920755"
"22716","4","1","13807","6.99","2022-06-01T17:58:47.725529"
"22718","4","1","15147","2.99","2022-06-27T11:17:44.372715"
"22722","5","2","11001","4.99","2022-06-09T15:28:41.919814"
"22729","5","2","14053","6.99","2022-06-16T02:40:38.480817"
"22741","6","1","14329","7.99","2022-06-18T16:05:49.653604"
"22742","6","1","14377","4.99","2022-06-11T00:16:41.873532"
"22754","7","1","13476","2.99","2022-06-05T01:18:33.091675"
"22760","8","1","12613","2.99","2022-06-14T11:36:51.617029"
"22774","10","2","11289","2.99","2022-06-29T18:10:05.461238"
"22779","10","2","13917","2.99","2022-06-20T19:12:01.466699"
"22781","11","1","10812","4.99","2022-06-06T12:51:55.614075"
"22784","11","2","12015","5.99","2022-06-22T14:07:42.393858"
"22787","11","1","15120","0.99","2022-06-19T12:27:20.761085"
"22797","13","2","11315","0.99","2022-06-26T16:35:18.150185"
"22799","13","2","12918","7.99","2022-06-10T02:59:30.670636"
"22819","15","1","11922","7.99","2022-06-18T03:42:27.784811"
"22820","15","2","12272","2.99","2022-06-12T15:13:04.006475"
"22827","15","2","13677","3.99","2022-06-26T09:20:36.057263"
"22828","15","2","14569","0.99","2022-06-03T00:45:21.833528"
"22836","16","2","12104","2.99","2022-06-28T09:49:16.324864"
"22843","17","2","11990","4.99","2022-06-26T21:09:37.715467"
"22844","17","1","13732","2.99","2022-06-19T11:28:24.277644"
"22851","18","2","11094","4.99","2022-06-20T11:19:05.346447"
"22858","19","2","12357","2.99","2022-06-10T04:04:28.355453"
"22860","19","2","13804","8.99","2022-06-30T05:03:15.433076"
"22874","20","1","15161","1.99","2022-06-06T22:59:11.35292"
"22875","20","2","15248","0.99","2022-06-23T20:24:24.284344"
"22882","21","2","12660","4.99","2022-06-08T19:41:22.202233"
"22904","23","1","10898","2.99","2022-06-03T23:44:51.051137"
"22916","24","1","12745","2.99","2022-06-14T02:12:56.973332"
"22919","24","1","13247","0.99","2022-06-28T03:54:45.116087"
"22930","26","1","10386","3.99","2022-06-19T09:37:03.596432"
"22934","26","1","11744","5.99","2022-06-03T15:28:01.49974"
"22935","26","2","13111","4.99","2022-06-19T17:05:09.117047"
"22937","26","2","14192","8.99","2022-06-09T17:33:44.931318"
"22939","26","1","14677","7.99","2022-06-07T08:15:08.822099"
"22945","27","1","11661","8.99","2022-06-18T00:55:29.356098"
"22948","27","2","12461","0.99","2022-06-21T21:57:32.095517"
"22951","27","1","15048","0.99","2022-06-13T03:45:44.799228"
"22956","28","1","12359","0.99","2022-06-15T10:34:21.550121"
"22957","28","1","12708","2.99","2022-06-11T05:16:00.108023"
"22961","28","1","15491","2.99","2022-06-29T13:06:08.267181"
"22963","29","2","10899","1.99","2022-06-22T20:11:16.078463"
"22967","29","1","12508","2.99","2022-06-27T07:44:24.265528"
"22972","29","2","13777","2.99","2022-06-01T13:21:09.68843"
"22978","30","1","10235","6.99","2022-06-14T14:38:03.106567"
"22982","30","1","13435","0.99","2022-06-27T12:30:40.014651"
"22985","30","1","14585","2.99","2022-06-16T03:30:06.849857"
"22998","32","1","14075","0.99","2022-06-29T22:18:05.483539"
"23004","33","1","13958","7.99","2022-06-08T04:40:57.352101"
"23005","33","1","14002","0.99","2022-06-19T01:26:50.87186"
"23008","33","2","15115","2.99","2022-06-28T00:43:29.806506"
"23025","35","1","13735","2.99","2022-06-26T19:09:26.836005"
"23031","36","1","10963","0.99","2022-06-07T10:24:51.05839"
"23035","36","2","13562","2.99","2022-06-25T06:21:24.24101"
"23053","38","2","11049","3.99","2022-06-13T11:52:10.488683"
"23056","38","2","12092","0.99","2022-06-16T19:50:55.275255"
"23065","39","2","10630","0.99","2022-06-28T23:40:37.585194"
"23073","40","2","11948","3.99","2022-06-13T03:04:18.370669"
"23080","40","1","14260","6.99","2022-06-27T17:43:35.03257"
"23085","41","2","12173","3.99","2022-06-20T13:20:57.024842"
"23086","41","2","12821","0.99","2022-06-29T13:24:07.377833"
"23088","41","2","15860","4.99","2022-06-26T19:06:05.365309"
"23098","43","1","14649","4.99","2022-06-12T13:09:09.991252"
"23107","44","2","12982","4.99","2022-06-25T07:25:05.833511"
"23124","46","1","11721","0.99","2022-06-05T01:58:40.694717"
"23129","46","2","12455","4.99","2022-06-03T05:38:30.445867"
"23130","46","1","13226","0.99","2022-06-30T09:13:24.001429"
"23144","48","2","14450","1.99","2022-06-08T21:11:23.33283"
"23146","48","1","15228","3.99","2022-06-24T19:19:29.037186"
"23148","49","1","10588","2.99","2022-06-21T14:11:36.066071"
"23150","49","2","14168","5.99","2022-06-08T01:43:20.3877"
"23157","50","2","13136","7.99","2022-06-25T05:54:23.732029"
"23168","51","1","12184","0.99","2022-06-21T22:11:19.465246"
"23172","51","1","13868","0.99","2022-06-11T14:04:41.790306"
"23179","52","1","10635","0.99","2022-06-22T06:33:28.430895"
"23181","52","1","11731","3.99","2022-06-18T19:34:42.333229"
"23191","53","1","12580","2.99","2022-07-01T01:11:38.675972"
"23196","53","2","14119","5.99","2022-06-04T09:57:44.787916"
"23199","54","2","10489","5.99","2022-06-25T16:09:04.49481"
"23203","54","2","11887","2.99","2022-06-06T09:15:15.714627"
"23207","54","2","12872","0.99","2022-06-04T11:46:15.292461"
"23219","55","1","15296","4.99","2022-06-24T14:05:11.624316"
"23227","56","2","13560","8.99","2022-06-07T17:39:11.863903"
"23233","57","2","13163","0.99","2022-06-19T01:26:24.430208"
"23235","57","2","13929","9.99","2022-06-02T11:57:31.093852"
"23244","58","1","13930","2.99","2022-06-22T18:42:05.10217"
"23247","58","1","14665","6.99","2022-06-29T00:09:17.02547"
"23248","58","1","14989","4.99","2022-06-04T00:35:47.115694"
"23259","60","2","10680","0.99","2022-06-24T02:01:42.647731"
"23268","60","1","15649","2.99","2022-06-06T03:43:21.619065"
"23278","62","1","11988","0.99","2022-06-09T14:44:43.487758"
"23291","63","1","13624","8.99","2022-06-02T19:52:03.54258"
"23293","63","1","15060","5.99","2022-06-27T00:17:21.255537"
"23298","64","1","13773","2.99","2022-06-10T19:45:27.360112"
"23306","65","1","12114","7.99","2022-06-09T06:15:10.736331"
"23307","65","1","12688","6.99","2022-06-03T03:57:39.201547"
"23321","66","2","14429","0.99","2022-06-04T05:53:39.87365"
"23323","66","1","15598","8.99","2022-06-09T01:04:30.82672"
"23328","67","2","13791","4.99","2022-06-24T06:07:15.01087"
"23358","71","1","14105","7.99","2022-06-21T16:59:19.831837"
"23362","71","1","15704","4.99","2022-07-01T01:34:27.25883"
"23369","72","1","11923","2.99","2022-06-12T19:33:14.550111"
"23370","72","2","12020","2.99","2022-06-08T16:55:55.937527"
"23375","72","2","13597","0.99","2022-06-04T13:28:34.485692"
"23377","72","1","14020","0.99","2022-06-11T13:27:16.190298"
"23389","74","1","10624","0.99","2022-06-01T03:52:40.843755"
"23392","74","2","13335","0.99","2022-06-05T03:35:53.438231"
"23394","74","1","13583","1.99","2022-06-10T09:50:40.520172"
"23400","74","1","16046","0.99","2022-06-11T23:17:29.989777"
"23407","75","1","12336","1.99","2022-06-08T02:09:02.317845"
"23418","77","1","10886","2.99","2022-06-25T11:22:14.37301"
"23419","77","1","10895","0.99","2022-06-25T21:12:46.306011"
"23420","77","2","10991","0.99","2022-06-16T18:04:55.53039"
"23423","77","1","12065","6.99","2022-06-28T21:38:00.770818"
"23424","77","2","12328","1.99","2022-06-21T07:56:26.873037"
"23431","78","1","10942","10.99","2022-06-30T06:53:28.940009"
"23434","78","2","13124","5.99","2022-06-10T06:42:10.066455"
"23440","78","2","14862","7.99","2022-06-09T14:11:38.913255"
"23441","78","2","16039","2.99","2022-06-06T18:26:36.977427"
"23448","80","1","10690","8.99","2022-06-06T12:36:59.844018"
"23449","80","2","11101","5.99","2022-06-05T08:26:42.312358"
"23464","81","1","14128","4.99","2022-06-02T00:58:50.105958"
"23466","81","2","14748","7.99","2022-06-23T13:03:41.050349"
"23468","81","1","15602","4.99","2022-06-13T10:57:29.555955"
"23471","81","2","15884","1.99","2022-06-06T15:35:21.262774"
"23477","82","2","14518","0.99","2022-06-08T02:20:35.021396"
"23483","83","1","12258","4.99","2022-06-30T01:22:18.350508"
"23484","83","2","12985","5.99","2022-06-08T23:52:51.41308"
"23488","84","2","10540","0.99","2022-06-05T03:41:58.763325"
"23492","84","2","11453","7.99","2022-06-01T13:15:00.648078"
"23517","86","2","15099","4.99","2022-06-07T21:29:13.755303"
"23528","87","1","15876","2.99","2022-06-11T15:25:39.365612"
"23535","88","1","15898","4.99","2022-06-16T03:54:41.222816"
"23536","89","2","10806","4.99","2022-06-24T22:45:35.165661"
"23537","89","1","11090","3.99","2022-06-08T03:55:40.733846"
"23542","89","1","15845","2.99","2022-06-19T15:38:32.498908"
"23546","90","1","11516","0.99","2022-06-27T13:00:26.335301"
"23549","90","1","13051","4.99","2022-06-20T12:19:48.611864"
"23552","90","2","15061","0.99","2022-06-26T06:34:34.889821"
"23559","91","1","14132","0.99","2022-06-06T12:15:36.640265"
"23564","91","2","15886","4.99","2022-06-18T13:52:11.662748"
"23567","92","1","11849","4.99","2022-06-05T18:40:30.138805"
"23571","92","1","14798","0.99","2022-06-12T09:13:31.598164"
"23578","93","1","13993","4.99","2022-06-12T05:38:35.127874"
"23583","93","1","15696","0.99","2022-06-19T19:16:04.914013"
"23584","93","2","15913","1.99","2022-06-27T12:12:00.859395"
"23600","96","1","13855","4.99","2022-06-04T06:54:13.001028"
"23607","98","1","10925","2.99","2022-06-06T16:52:52.307664"
"23615","99","2","10388","7.99","2022-06-12T15:44:45.254821"
